Sample()	SampleTime(Date)	V1/X/E(cm/s)	V2/Y/N(cm/s)	V3/Z/U(cm/s)	Corr1(%)	Corr2(%)	Corr3(%)	Speed(cm/s)	Direction(deg)	MeanVel(cm/s)	MeanCorr(%)
746	18-10-2025 21:18:29	3.32000	1.04000	0.65000	34.00000	41.00000	80.00000	3.47908	72.60668	1.67000	51.66667
747	18-10-2025 21:18:29	9.05000	-1.77000	0.55000	38.00000	41.00000	74.00000	9.22146	101.06623	2.61000	51.00000
748	18-10-2025 21:18:29	-0.04000	5.55000	1.10000	24.00000	36.00000	65.00000	5.55014	359.58706	2.20333	41.66667
749	18-10-2025 21:18:29	4.69000	0.68000	0.77000	40.00000	63.00000	68.00000	4.73904	81.75021	2.04667	57.00000
750	18-10-2025 21:18:29	7.76000	-2.20000	0.51000	38.00000	41.00000	67.00000	8.06583	105.82831	2.02333	48.66667
751	18-10-2025 21:18:29	-1.25000	0.62000	0.65000	43.00000	51.00000	75.00000	1.39531	296.38141	0.00667	56.33333
752	18-10-2025 21:18:29	5.16000	-1.54000	0.97000	55.00000	36.00000	64.00000	5.38490	106.61771	1.53000	51.66667
753	18-10-2025 21:18:29	-0.66000	1.19000	-0.30000	52.00000	48.00000	51.00000	1.36077	330.98629	0.07667	50.33333
754	18-10-2025 21:18:29	-3.94000	0.71000	0.32000	50.00000	25.00000	80.00000	4.00346	280.21524	-0.97000	51.66667
755	18-10-2025 21:18:29	-2.10000	-0.16000	0.43000	53.00000	52.00000	82.00000	2.10609	265.64303	-0.61000	62.33333
756	18-10-2025 21:18:29	2.44000	-3.24000	0.13000	46.00000	39.00000	74.00000	4.05601	143.01709	-0.22333	53.00000
757	18-10-2025 21:18:29	2.43000	-2.11000	0.31000	47.00000	33.00000	78.00000	3.21823	130.96820	0.21000	52.66667
758	18-10-2025 21:18:29	7.34000	-4.92000	0.23000	62.00000	46.00000	72.00000	8.83640	123.83394	0.88333	60.00000
759	18-10-2025 21:18:29	5.12000	1.30000	1.31000	52.00000	29.00000	66.00000	5.28246	75.75330	2.57667	49.00000
760	18-10-2025 21:18:29	1.64000	4.89000	1.66000	54.00000	38.00000	69.00000	5.15768	18.54034	2.73000	53.66667
761	18-10-2025 21:18:29	5.55000	1.13000	0.79000	31.00000	36.00000	63.00000	5.66387	78.49168	2.49000	43.33333
762	18-10-2025 21:18:29	2.68000	1.10000	0.46000	54.00000	40.00000	65.00000	2.89696	67.68441	1.41333	53.00000
763	18-10-2025 21:18:29	3.80000	-6.88000	-0.77000	57.00000	17.00000	79.00000	7.85967	151.08701	-1.28333	51.00000
764	18-10-2025 21:18:29	-4.36000	5.18000	0.39000	51.00000	55.00000	68.00000	6.77067	319.91272	0.40333	58.00000
765	18-10-2025 21:18:29	1.53000	0.27000	0.47000	44.00000	40.00000	71.00000	1.55364	79.99202	0.75667	51.66667
766	18-10-2025 21:18:29	5.57000	2.57000	0.85000	32.00000	46.00000	66.00000	6.13431	65.23138	2.99667	48.00000
767	18-10-2025 21:18:29	3.91000	-4.23000	-0.03000	62.00000	36.00000	77.00000	5.76030	137.25126	-0.11667	58.33333
768	18-10-2025 21:18:29	3.29000	2.93000	0.68000	54.00000	44.00000	66.00000	4.40556	48.31246	2.30000	54.66667
769	18-10-2025 21:18:29	-1.73000	-2.19000	0.08000	46.00000	45.00000	83.00000	2.79088	218.30713	-1.28000	58.00000
770	18-10-2025 21:18:29	6.42000	0.49000	0.93000	53.00000	52.00000	81.00000	6.43867	85.63542	2.61333	62.00000
771	18-10-2025 21:18:29	1.55000	0.52000	0.37000	61.00000	63.00000	76.00000	1.63490	71.45423	0.81333	66.66667
772	18-10-2025 21:18:29	-0.91000	-2.27000	-0.53000	38.00000	39.00000	73.00000	2.44561	201.84491	-1.23667	50.00000
773	18-10-2025 21:18:29	3.29000	0.30000	0.81000	49.00000	56.00000	77.00000	3.30365	84.78987	1.46667	60.66667
774	18-10-2025 21:18:29	1.62000	0.37000	0.57000	60.00000	38.00000	76.00000	1.66172	77.13460	0.85333	58.00000
775	18-10-2025 21:18:29	0.36000	5.12000	0.55000	57.00000	53.00000	76.00000	5.13264	4.02199	2.01000	62.00000
776	18-10-2025 21:18:29	-0.88000	-0.87000	0.45000	52.00000	39.00000	74.00000	1.23746	225.32740	-0.43333	55.00000
777	18-10-2025 21:18:29	2.23000	-0.88000	0.40000	58.00000	58.00000	72.00000	2.39735	111.53513	0.58333	62.66667
778	18-10-2025 21:18:29	5.94000	0.56000	1.00000	39.00000	51.00000	81.00000	5.96634	84.61430	2.50000	57.00000
779	18-10-2025 21:18:29	7.00000	-2.29000	0.60000	55.00000	46.00000	72.00000	7.36506	108.11514	1.77000	57.66667
780	18-10-2025 21:18:29	3.17000	-0.79000	0.46000	50.00000	42.00000	81.00000	3.26696	103.99371	0.94667	57.66667
781	18-10-2025 21:18:30	1.92000	1.01000	0.57000	54.00000	41.00000	72.00000	2.16945	62.25376	1.16667	55.66667
782	18-10-2025 21:18:30	0.73000	5.17000	1.17000	49.00000	46.00000	71.00000	5.22128	8.03699	2.35667	55.33333
783	18-10-2025 21:18:30	-1.34000	-0.08000	-0.06000	52.00000	54.00000	66.00000	1.34239	266.58341	-0.49333	57.33333
784	18-10-2025 21:18:30	-3.51000	-0.29000	0.29000	59.00000	55.00000	71.00000	3.52196	265.27689	-1.17000	61.66667
785	18-10-2025 21:18:30	1.46000	-0.07000	0.32000	35.00000	54.00000	60.00000	1.46168	92.74496	0.57000	49.66667
786	18-10-2025 21:18:30	4.42000	-1.11000	0.41000	41.00000	58.00000	66.00000	4.55725	104.09723	1.24000	55.00000
787	18-10-2025 21:18:30	-2.64000	4.14000	-0.11000	53.00000	48.00000	73.00000	4.91011	327.47511	0.46333	58.00000
788	18-10-2025 21:18:30	3.24000	0.40000	0.38000	38.00000	39.00000	71.00000	3.26460	82.96206	1.34000	49.33333
789	18-10-2025 21:18:30	1.46000	0.49000	-0.26000	47.00000	56.00000	63.00000	1.54003	71.44740	0.56333	55.33333
790	18-10-2025 21:18:30	4.26000	-1.85000	0.28000	42.00000	66.00000	69.00000	4.64436	113.47397	0.89667	59.00000
791	18-10-2025 21:18:30	-0.17000	0.29000	-0.18000	48.00000	38.00000	76.00000	0.33615	329.62087	-0.02000	54.00000
792	18-10-2025 21:18:30	3.09000	0.40000	1.06000	41.00000	48.00000	72.00000	3.11578	82.62409	1.51667	53.66667
793	18-10-2025 21:18:30	2.01000	-3.45000	-0.35000	41.00000	53.00000	73.00000	3.99282	149.77455	-0.59667	55.66667
794	18-10-2025 21:18:30	2.95000	-0.83000	0.06000	23.00000	61.00000	64.00000	3.06454	105.71426	0.72667	49.33333
795	18-10-2025 21:18:30	0.00000	-4.51000	-0.40000	64.00000	41.00000	68.00000	4.51000	180.00000	-1.63667	57.66667
796	18-10-2025 21:18:30	3.64000	-8.28000	-0.07000	45.00000	45.00000	69.00000	9.04478	156.26906	-1.57000	53.00000
797	18-10-2025 21:18:30	1.38000	-2.87000	0.63000	63.00000	62.00000	62.00000	3.18454	154.32007	-0.28667	62.33333
798	18-10-2025 21:18:30	3.31000	-0.25000	0.46000	65.00000	36.00000	76.00000	3.31943	94.31927	1.17333	59.00000
799	18-10-2025 21:18:30	5.43000	-1.66000	0.82000	45.00000	61.00000	72.00000	5.67807	106.99887	1.53000	59.33333
800	18-10-2025 21:18:30	1.86000	3.88000	0.21000	58.00000	46.00000	79.00000	4.30279	25.61219	1.98333	61.00000
801	18-10-2025 21:18:30	1.08000	-0.26000	1.11000	43.00000	32.00000	71.00000	1.11086	103.53586	0.64333	48.66667
802	18-10-2025 21:18:30	1.87000	-3.22000	-0.39000	42.00000	57.00000	76.00000	3.72361	149.85432	-0.58000	58.33333
803	18-10-2025 21:18:30	3.14000	2.98000	0.76000	38.00000	57.00000	73.00000	4.32897	46.49759	2.29333	56.00000
804	18-10-2025 21:18:30	1.65000	0.27000	0.62000	41.00000	46.00000	61.00000	1.67194	80.70669	0.84667	49.33333
805	18-10-2025 21:18:30	2.97000	2.70000	0.66000	45.00000	59.00000	67.00000	4.01384	47.72631	2.11000	57.00000
806	18-10-2025 21:18:30	5.92000	-2.32000	0.85000	41.00000	52.00000	63.00000	6.35836	111.39981	1.48333	52.00000
807	18-10-2025 21:18:30	1.51000	-3.38000	0.64000	51.00000	64.00000	61.00000	3.70196	155.92751	-0.41000	58.66667
808	18-10-2025 21:18:30	1.75000	-4.11000	-0.33000	58.00000	27.00000	78.00000	4.46706	156.93614	-0.89667	54.33333
809	18-10-2025 21:18:30	-0.53000	-0.34000	0.24000	68.00000	44.00000	74.00000	0.62968	237.31944	-0.21000	62.00000
810	18-10-2025 21:18:30	1.18000	-2.42000	0.87000	38.00000	55.00000	64.00000	2.69236	154.00598	-0.12333	52.33333
811	18-10-2025 21:18:30	-0.76000	1.34000	0.57000	51.00000	42.00000	76.00000	1.54052	330.43964	0.38333	56.33333
812	18-10-2025 21:18:30	0.82000	-2.48000	-0.03000	54.00000	43.00000	74.00000	2.61205	161.70378	-0.56333	57.00000
813	18-10-2025 21:18:30	-0.80000	1.92000	0.47000	69.00000	13.00000	64.00000	2.08000	337.38014	0.53000	48.66667
814	18-10-2025 21:18:30	0.78000	1.29000	0.74000	36.00000	55.00000	75.00000	1.50748	31.15930	0.93667	55.33333
815	18-10-2025 21:18:30	-0.56000	0.04000	0.77000	39.00000	60.00000	78.00000	0.56143	274.08562	0.08333	59.00000
816	18-10-2025 21:18:30	0.78000	-3.01000	0.54000	36.00000	50.00000	61.00000	3.10942	165.47215	-0.56333	49.00000
817	18-10-2025 21:18:30	0.53000	0.35000	0.06000	59.00000	58.00000	72.00000	0.63514	56.56013	0.31333	63.00000
818	18-10-2025 21:18:30	3.08000	-2.96000	0.19000	51.00000	72.00000	82.00000	4.27177	133.86182	0.10333	68.33333
819	18-10-2025 21:18:30	5.04000	-3.10000	-0.29000	71.00000	49.00000	72.00000	5.91706	121.59481	0.55000	64.00000
820	18-10-2025 21:18:31	0.11000	3.85000	0.65000	61.00000	50.00000	75.00000	3.85157	1.63658	1.53667	62.00000
821	18-10-2025 21:18:31	3.13000	-2.47000	0.35000	63.00000	59.00000	71.00000	3.98720	128.27829	0.33667	64.33333
822	18-10-2025 21:18:31	-0.30000	-1.14000	0.68000	63.00000	40.00000	68.00000	1.17881	194.74356	-0.25333	57.00000
823	18-10-2025 21:18:31	5.96000	-0.58000	0.36000	44.00000	56.00000	69.00000	5.98815	95.55826	1.91333	56.33333
824	18-10-2025 21:18:31	-3.88000	2.56000	-0.16000	57.00000	39.00000	69.00000	4.64844	303.41658	-0.49333	55.00000
825	18-10-2025 21:18:31	1.74000	0.63000	0.26000	65.00000	45.00000	83.00000	1.85054	70.09625	0.87667	64.33333
826	18-10-2025 21:18:31	-1.73000	0.33000	-0.01000	43.00000	58.00000	76.00000	1.76119	280.79952	-0.47000	59.00000
827	18-10-2025 21:18:31	3.32000	0.69000	0.83000	57.00000	43.00000	77.00000	3.39094	78.25928	1.61333	59.00000
828	18-10-2025 21:18:31	0.56000	1.31000	0.61000	63.00000	61.00000	83.00000	1.42468	23.14578	0.82667	69.00000
829	18-10-2025 21:18:31	1.93000	-2.58000	0.10000	65.00000	62.00000	77.00000	3.22200	143.20123	-0.18333	68.00000
830	18-10-2025 21:18:31	-4.19000	4.55000	0.79000	61.00000	61.00000	84.00000	6.18535	317.35867	0.38333	68.66667
831	18-10-2025 21:18:31	-1.19000	-3.97000	-0.12000	40.00000	66.00000	80.00000	4.14451	196.68600	-1.76000	62.00000
832	18-10-2025 21:18:31	-1.10000	1.14000	0.30000	49.00000	29.00000	82.00000	1.58417	316.02303	0.11333	53.33333
833	18-10-2025 21:18:31	1.91000	0.30000	0.63000	54.00000	51.00000	76.00000	1.93342	81.07359	0.94667	60.33333
834	18-10-2025 21:18:31	1.62000	0.01000	0.51000	48.00000	39.00000	83.00000	1.62003	89.64633	0.71333	56.66667
835	18-10-2025 21:18:31	0.09000	0.44000	0.08000	63.00000	66.00000	72.00000	0.44911	11.56013	0.20333	67.00000
836	18-10-2025 21:18:31	0.91000	-1.75000	-0.28000	60.00000	49.00000	87.00000	1.97246	152.52557	-0.37333	65.33333
837	18-10-2025 21:18:31	-0.94000	1.69000	0.17000	40.00000	46.00000	77.00000	1.93383	330.91662	0.30667	54.33333
838	18-10-2025 21:18:31	-2.48000	1.45000	0.23000	57.00000	60.00000	81.00000	2.87279	300.31386	-0.26667	66.00000
839	18-10-2025 21:18:31	-0.08000	4.93000	0.65000	49.00000	48.00000	85.00000	4.93065	359.07033	1.83333	60.66667
840	18-10-2025 21:18:31	2.13000	-1.65000	-0.05000	53.00000	59.00000	78.00000	2.69433	127.76308	0.14333	63.33333
841	18-10-2025 21:18:31	2.33000	-0.96000	0.32000	68.00000	54.00000	81.00000	2.52002	112.39250	0.56333	67.66667
842	18-10-2025 21:18:31	6.88000	1.30000	0.46000	55.00000	53.00000	81.00000	7.00174	79.29992	2.88000	63.00000
843	18-10-2025 21:18:31	0.66000	0.06000	0.84000	48.00000	48.00000	79.00000	0.66272	84.80557	0.52000	58.33333
844	18-10-2025 21:18:31	-1.23000	1.91000	0.18000	66.00000	45.00000	86.00000	2.27178	327.21931	0.28667	65.66667
845	18-10-2025 21:18:31	-4.13000	-0.10000	-0.11000	50.00000	67.00000	76.00000	4.13121	268.61296	-1.44667	64.33333
846	18-10-2025 21:18:31	-0.95000	0.84000	0.33000	56.00000	58.00000	67.00000	1.26811	311.48345	0.07333	60.33333
847	18-10-2025 21:18:31	2.40000	-1.60000	0.47000	57.00000	46.00000	77.00000	2.88444	123.69007	0.42333	60.00000
848	18-10-2025 21:18:31	4.37000	-1.66000	-0.06000	53.00000	68.00000	72.00000	4.67467	110.79992	0.88333	64.33333
849	18-10-2025 21:18:31	1.21000	0.91000	0.53000	39.00000	39.00000	79.00000	1.51400	53.05441	0.88333	52.33333
850	18-10-2025 21:18:31	2.23000	-0.04000	0.39000	69.00000	47.00000	78.00000	2.23036	91.02762	0.86000	64.66667
851	18-10-2025 21:18:31	3.40000	-3.44000	-0.20000	51.00000	59.00000	85.00000	4.83669	135.33506	-0.08000	65.00000
852	18-10-2025 21:18:31	8.19000	0.65000	0.90000	47.00000	41.00000	77.00000	8.21575	85.46223	3.24667	55.00000
853	18-10-2025 21:18:31	3.29000	-3.20000	-0.55000	61.00000	54.00000	76.00000	4.58956	134.20550	-0.15333	63.66667
854	18-10-2025 21:18:31	1.02000	-2.17000	-0.03000	54.00000	39.00000	78.00000	2.39777	154.82431	-0.39333	57.00000
855	18-10-2025 21:18:31	1.64000	-3.34000	0.33000	59.00000	43.00000	68.00000	3.72091	153.84813	-0.45667	56.66667
856	18-10-2025 21:18:31	2.53000	-4.40000	0.29000	66.00000	64.00000	70.00000	5.07552	150.10110	-0.52667	66.66667
857	18-10-2025 21:18:31	4.41000	-1.39000	0.77000	52.00000	38.00000	79.00000	4.62387	107.49447	1.26333	56.33333
858	18-10-2025 21:18:31	0.37000	-2.98000	0.01000	63.00000	48.00000	62.00000	3.00288	172.92232	-0.86667	57.66667
859	18-10-2025 21:18:31	-2.32000	3.61000	0.74000	69.00000	55.00000	77.00000	4.29121	327.27280	0.67667	67.00000
